Show,lectura,sent_idx,oracion,n_clips_3s,clips_3s,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech,cobertura,clip_oracion,EpId,start_s,stop_s,dur_s
PVM,Lectura 77,12,“Todos deben pasar al régimen Contrato Administrativo de Servicio y eso no se está cumpliendo.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_05_41_20_s012.wav,2020-06-04_05_41_20,156.757,164.48,7.722
PVM,Lectura 77,13,Tenemos dos médicos jóvenes que habrían sido contratados de otra manera y como consecuencia no tienen seguro de salud.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_05_41_20_s013.wav,2020-06-04_05_41_20,164.48,176.722,12.243
PVM,Lectura 77,14,"Cuando ellos se sintieron enfermos, intentaron buscar ayuda, pero no pudieron acceder a un servicio de salud, pese a que son médicos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_05_41_20_s014.wav,2020-06-04_05_41_20,176.722,189.52,12.797
PVM,Lectura 77,15,"Hemos detectado que casi 1.800 médico están como terceros”, enfatizó.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_05_41_20_s015.wav,2020-06-04_05_41_20,189.52,195.189,5.669
PVM,Lectura 77,16,"En el último reporte del Ministerio de Salud, informó que hasta el martes 2 de mayo 4.767 perdieron la vida a causa del COVID-19.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_05_41_20_s016.wav,2020-06-04_05_41_20,195.189,211.75,16.561
PVM,Lectura 71,0,Coronavirus en Perú: subió a 4.767 la cifra de fallecidos por COVID-19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s000.wav,2020-06-04_08_23_21,2.79,10.88,8.09
PVM,Lectura 71,1,El Ministerio de Salud también informó que hay 174 884 casos positivos a nivel nacional.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s001.wav,2020-06-04_08_23_21,10.88,26.86,15.98
PVM,Lectura 71,2,Hasta el lunes eran 170.039.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s002.wav,2020-06-04_08_23_21,26.86,33.193,6.333
PVM,Lectura 71,3,El Ministerio de Salud (Minsa) informó este martes que se elevó a 4.767 la cifra de fallecidos por COVID-19 en el país.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s003.wav,2020-06-04_08_23_21,33.193,46.597,13.405
PVM,Lectura 71,4,Hasta ayer eran 4.634 casos.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s004.wav,2020-06-04_08_23_21,46.597,52.84,6.242
PVM,Lectura 71,5,"Asimismo, la cifra de contagiados con COVID-19 es de 174.884 casos positivos a nivel nacional.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s005.wav,2020-06-04_08_23_21,52.84,67.061,14.221
PVM,Lectura 71,6,Hasta el lunes eran 170.039.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s006.wav,2020-06-04_08_23_21,67.061,70.65,3.589
PVM,Lectura 71,7,El primer fallecido por coronavirus en el Perú fue reportado el jueves 19 de marzo.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s007.wav,2020-06-04_08_23_21,70.65,81.111,10.461
PVM,Lectura 71,8,Se trató de un hombre de 78 años que padecía hipertensión arterial y había sido internado en el Hospital de la Fuerza Aérea con insuficiencia respiratoria severa.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s008.wav,2020-06-04_08_23_21,81.111,93.1,11.989
PVM,Lectura 71,9,El Poder Ejecutivo dispuso la extensión del estado de emergencia nacional hasta el día martes 30 de junio.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s009.wav,2020-06-04_08_23_21,93.1,101.543,8.443
PVM,Lectura 71,10,Este rige en el país desde el pasado 16 de marzo.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s010.wav,2020-06-04_08_23_21,101.543,104.981,3.439
PVM,Lectura 71,11,La medida implica el aislamiento y la inmovilización obligatoria a fin de prevenir la propagación del COVID-19.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s011.wav,2020-06-04_08_23_21,104.981,118.644,13.662
PVM,Lectura 71,12,"Desde el 25 de mayo, la inmovilización social obligatoria (toque de queda) va desde las 9 p.m. hasta las 4 a.m. en casi todo el país, a excepción de las regiones Tumbes,",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s012.wav,2020-06-04_08_23_21,118.644,135.66,17.016
PVM,Lectura 71,13,"Lambayeque, La Libertad, Loreto, Ucayali, Ica, Piura y tres provincias de Áncash (Santa, Casma y Huarmey) donde será de 6 p.m. a 4 a.m. En su pronunciamiento, Vizcarra sostuvo que esta enfermedad toma entre 6 u 8 meses para derrotarlo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s013.wav,2020-06-04_08_23_21,135.66,155.84,20.18
PVM,Lectura 71,14,"Por ello, pidió compromiso de la ciudadanía en respetar las medidas de bioseguridad, a fin de evitar más contagios y muertes por el COVID-19.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s014.wav,2020-06-04_08_23_21,155.84,166.972,11.133
PVM,Lectura 71,15,"Vizcarra remarcó que su gobierno no está exento de errores en medio del estado de emergencia por el coronavirus (COVID-19), pero que tiene el “suficiente nivel de autocrítica” para reconocerlos y corregirlos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_23_21_s015.wav,2020-06-04_08_23_21,166.972,180.57,13.598
PVM,Lectura 72,0,"Coronavirus en Perú: avenidas Colonial, Brasil y Universitaria presentan el mayor índice de contagios de COVID-19",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s000.wav,2020-06-04_08_37_47,2.49,12.98,10.49
PVM,Lectura 72,1,"Según el mapa de calor del Seguro Social de Salud, en estas vías de Lima y Callao se concentra la mayor cantidad de casos por cada mil habitantes.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s001.wav,2020-06-04_08_37_47,12.98,25.54,12.56
PVM,Lectura 72,2,"Todas ellas reportan mayor índice debido a que son zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s002.wav,2020-06-04_08_37_47,25.54,39.138,13.598
PVM,Lectura 72,3,"El ‘mapa del calor’ del Seguro Social de Salud reveló que, las avenidas Óscar Benavides (ex Colonial), Brasil y Universitaria, situadas en los distritos de Lima y Callao, registran el mayor índice de casos de contagios por el nuevo coronavirus (COVID-19) por cada mil habitantes.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s003.wav,2020-06-04_08_37_47,39.138,60.96,21.823
PVM,Lectura 72,4,Todas ellas superan los 60 casos por 1000 ciudadanos.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s004.wav,2020-06-04_08_37_47,60.96,65.521,4.561
PVM,Lectura 72,5,"“Los casos se explican por ser zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público que se ubican a lo largo de dichas avenidas; también influye el crecimiento vertical que ha tenido Lima y Callao en los últimos años”, explicó Dante Cersso, jefe de la Unidad de Inteligencia y Análisis de Datos del Seguro Social de Salud.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s005.wav,2020-06-04_08_37_47,65.521,93.2,27.679
PVM,Lectura 72,6,"La institución recordó que esta herramienta también permite identificar la evolución de los casos confirmados de COVID-19 y la concentración de éstos, no solo en la capital, sino en las 32 regiones que tiene el país. De acuerdo al ‘mapa del calor’, las regiones Ucayali, Lambayeque, Tumbes, Loreto,",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s006.wav,2020-06-04_08_37_47,93.2,139.569,46.369
PVM,Lectura 72,7,"Ancash e Ica registran un índice superior a los cuatrocientos contagiados por cada cien mil habitantes, en estos casos las avenidas con la mayor cantidad de casos positivos son Sáenz Peña en Coronel Portillo-Ucayali, Miguel Grau en Chiclayo-Lambayeque, Panamericana en Tumbes, Del Ejercito en Maynas-Loreto, Buenos Aires en Santa-Áncash y América en Chincha-Ica.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s007.wav,2020-06-04_08_37_47,139.569,170.84,31.271
PVM,Lectura 72,8,"“Para tener las cifras de los más de mil ochocientos distritos que tiene el Perú, no solo usamos la data que nos brinda el Instituto Nacional de Salud del Minsa, y el Reniec, sino también del Instituto Nacional de Estadística e Informática; con esta información podemos conocer la densidad de contagiados que existen en cada región del país”, expresó el jefe de la Unidad de Inteligencia y Análisis de Datos del Seguro Social de Salud.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_37_47_s008.wav,2020-06-04_08_37_47,170.84,201.99,31.15
PVM,Lectura 80,0,Coronavirus en Perú: Minsa otorga autorizaciones excepcionales a plantas de oxígeno en Piura,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s000.wav,2020-06-04_08_58_03,0.93,9.63,8.7
PVM,Lectura 80,1,Ante el aumento de casos COVID-19 y falta de balones de oxígeno vital para el tratamiento de pacientes estables y críticos.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s001.wav,2020-06-04_08_58_03,11.09,22.1,11.01
PVM,Lectura 80,2,"Ante el incremento de casos de coronavirus y la falta de oxígeno para la atención de pacientes estables y críticos, el Ministerio de Salud dispuso otorgar autorizaciones excepcionales a las plantas de oxígeno en Piura y otras regiones del país.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s002.wav,2020-06-04_08_58_03,22.1,39.36,17.26
PVM,Lectura 80,3,El viceministro de Prestaciones y Aseguramiento en Salud del Minsa señaló que están en coordinación con los proveedores para el abastecimiento continuo de este vital insumo para el tratamiento del COVID-19.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s003.wav,2020-06-04_08_58_03,39.36,56.18,16.82
PVM,Lectura 80,4,"El viceministro precisó que la Dirección General de Medicamentos, Insumos y Drogas, en el marco de la emergencia sanitaria, está autorizando a plantas envasadoras que no producen oxígeno medicinal para que puedan hacerlo, previa evaluación de condiciones técnicas y sanitarias en su producción y envasado.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s004.wav,2020-06-04_08_58_03,56.18,85.63,29.45
PVM,Lectura 80,5,"Lamentó que, pese a la demanda existente, se comercialice balones de oxígeno en el mercado negro, impidiendo que estos lleguen a los establecimientos de salud y, por ende, al paciente.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s005.wav,2020-06-04_08_58_03,87.61,99.558,11.947
PVM,Lectura 80,6,"No obstante, el funcionario señaló que se está coordinando para que los hospitales posean líneas de abastecimiento y/o cilindros de oxígeno que permitan cubrir la demanda.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s006.wav,2020-06-04_08_58_03,99.558,110.04,10.482
PVM,Lectura 80,7,"En ese sentido, sostuvo que la estrategia “La hora de la atención primaria” lanzada por el Ministerio de Salud en Lima Norte, Lima Este y hoy en Piura busca que los médicos del primer nivel de atención lleguen hasta los domicilios de los pacientes COVID-19 a medicarlos para evitar el agravamiento de los casos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_03_s007.wav,2020-06-04_08_58_03,110.04,132.358,22.318
PVM,Lectura 79,0,Coronavirus en Perú: ambulantes se resisten abandonar la avenida Grau y calles aledañas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s000.wav,2020-06-04_08_58_06,0.75,11.196,10.446
PVM,Lectura 79,1,"Tras varios minutos de insistencia por parte de los serenos, los comerciantes, con todos sus productos, se movilizaron a otras vías.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s001.wav,2020-06-04_08_58_06,11.196,20.637,9.441
PVM,Lectura 79,2,"No obstante, también fueron desalojados por los agentes policiales.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s002.wav,2020-06-04_08_58_06,20.637,27.387,6.75
PVM,Lectura 79,3,Cientos de ambulantes se resistieron esta mañana a abandonar la avenida Grau y calles aledañas del distrito de La Victoria.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s003.wav,2020-06-04_08_58_06,27.387,37.686,10.299
PVM,Lectura 79,4,"Serenos de la Municipalidad de La Victoria intentaron desalojarlos, pero algunos hicieron caso omiso, informó ‘América Noticias’.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s004.wav,2020-06-04_08_58_06,37.686,46.96,9.274
PVM,Lectura 79,5,"Tras varios minutos de insistencia por parte de los serenos, los comerciantes, con todos sus productos, se movilizaron a otras vías.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s005.wav,2020-06-04_08_58_06,46.96,56.956,9.996
PVM,Lectura 79,6,"No obstante, también fueron desalojados por los agentes de la Policía Nacional del Perú.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s006.wav,2020-06-04_08_58_06,56.956,64.222,7.266
PVM,Lectura 79,7,En imágenes difundidas por ‘América Noticias’ se observa el desorden y aglomeración causada por algunos ambulantes en la Av. Grau.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s007.wav,2020-06-04_08_58_06,64.222,75.483,11.26
PVM,Lectura 79,8,"Asimismo, se aprecia que la mayoría no respeta el distanciamiento social para evitar casos de contagios por COVID-19.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s008.wav,2020-06-04_08_58_06,75.483,83.35,7.867
PVM,Lectura 79,9,"En ese sentido, algunos de ellos pidieron apoyo al Ejecutivo indicando que viven del día a día y que necesitan trabajar.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s009.wav,2020-06-04_08_58_06,86.95,96.18,9.23
PVM,Lectura 79,10,"Otros comentaron que poseen tiendas en las galerías situadas en la Av. Grau, pero debido al estado de emergencia, aún no pueden reabrir sus puestos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s010.wav,2020-06-04_08_58_06,96.18,107.229,11.049
PVM,Lectura 79,11,"“Tenía mi tienda, pero como el Gobierno no hace nada, he tenido que salir a la calle.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s011.wav,2020-06-04_08_58_06,107.229,113.18,5.951
PVM,Lectura 79,12,"Yo tengo mi tienda en Grau”, declaró al citado medio.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s012.wav,2020-06-04_08_58_06,113.18,117.2,4.02
PVM,Lectura 79,13,"“No tengo para comer, necesito pagar mi alquiler, tengo mis hijos y solo he logrado vender algo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s013.wav,2020-06-04_08_58_06,117.2,124.78,7.58
PVM,Lectura 79,14,"Yo estoy acá desde las 4:00 a.m.”, comentó otra comerciante.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_06_s014.wav,2020-06-04_08_58_06,124.78,130.818,6.038
PVM,Lectura 78,0,Coronavirus en Perú: instalarán dos plantas de oxígeno en el Callao para atender a pacientes con COVID-19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s000.wav,2020-06-04_08_58_07,0.0,7.75,7.75
PVM,Lectura 78,1,Una planta será instalada en el centro de aislamiento de la Villa Deportiva Regional y la otra será colocada en el hospital Daniel Alcides Carrión.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s001.wav,2020-06-04_08_58_07,9.57,28.89,19.32
PVM,Lectura 78,2,El Gobierno Regional del Callao anunció la adquisición de dos modernas plantas de oxígeno para brindar atención a los pacientes con coronavirus (COVID-19) que se encuentren en estado leve y moderado.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s002.wav,2020-06-04_08_58_07,28.89,58.17,29.28
PVM,Lectura 78,3,"El gobernador regional del Callao, señaló que una planta de oxígeno será instalada en el centro de aislamiento de la Villa Deportiva Regional y que entrara en funcionamiento en los próximos días.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s003.wav,2020-06-04_08_58_07,59.95,87.892,27.943
PVM,Lectura 78,4,"Estará compuesta por un generador de oxigeno medicinal, un compresor de aire estacionario y un compresor de oxígeno.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s004.wav,2020-06-04_08_58_07,87.892,101.556,13.664
PVM,Lectura 78,5,"La compra se gestionó hace más de una mes, en medio de la pandemia del coronavirus (COVID- 19).",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s005.wav,2020-06-04_08_58_07,101.556,111.578,10.021
PVM,Lectura 78,6,"Tras verificar en el almacén la llegada de dichos equipos, el gobernador regional del Callao detalló que de inmediato se procederá a la instalación de una red de oxígeno y de puntos de abastecimiento en cada cama ubicada en el Centro de Aislamiento Temporal COVID-19.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s006.wav,2020-06-04_08_58_07,111.578,135.24,23.663
PVM,Lectura 78,7,"El objetivo es que, una vez que la planta entre en funcionamiento, brinde oxígeno a un mayor número de pacientes, pues no se necesita balones para la atención.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s007.wav,2020-06-04_08_58_07,135.24,150.48,15.24
PVM,Lectura 78,8,"Es decir, cada una de las camas del centro de aislamiento contará con oxígeno propio que llegará directamente de la planta.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s008.wav,2020-06-04_08_58_07,150.48,161.06,10.58
PVM,Lectura 78,9,El gobernador regional del Callao reveló también que en los próximos días llegará al Callao una segunda planta de oxígeno que será inmediatamente instalada en el hospital Daniel Alcides Carrión para reforzar el abastecimiento de oxígeno a los pacientes COVID-19.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s009.wav,2020-06-04_08_58_07,161.06,181.632,20.573
PVM,Lectura 78,10,"“Con el oxígeno de estas plantas lograremos salvar más vidas debido a que, como todos saben, su demanda se ha multiplicado drásticamente, superando la oferta existente en el mercado, lo que ha provocado escasez de oxígeno médico”, puntualizó.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_08_58_07_s010.wav,2020-06-04_08_58_07,181.632,205.518,23.885
PVM,Lectura 73,0,Regidores denuncian a alcalde del Callao por presunta venta de pollos que habrían sido donados,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s000.wav,2020-06-04_09_30_02,0.93,8.354,7.424
PVM,Lectura 73,1,La regidora Cristina López hizo la denuncia ante la Fiscalía por la presunta venta de estos pollos que fueron donados para los vecinos. Municipio rechazó la acusación en comunicado,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s001.wav,2020-06-04_09_30_02,8.354,24.723,16.369
PVM,Lectura 73,2,"Los regidores de la Municipalidad Provincial del Callao, Cristina López y Juan Carlos Alvarado, asistieron esta mañana a la Cuarta Fiscalía Anticorrupción del Callao para denunciar al alcalde de la mencionada jurisdicción, Pedro López Barrios, sobre la presunta desaparición de 8 toneladas de pollos, las cuales habrían sido donadas durante el estado de emergencia debido al COVID-19.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s002.wav,2020-06-04_09_30_02,24.723,50.532,25.81
PVM,Lectura 73,3,"Según informó Canal N, Cristina López denunció que el alcalde López Barrios habría vendido estos pollos que fueron donados por la empresa Redondo para los vecinos del Callao.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s003.wav,2020-06-04_09_30_02,50.532,63.947,13.415
PVM,Lectura 73,4,“Hemos pasado a denunciar al alcalde en la fiscalía.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s004.wav,2020-06-04_09_30_02,63.947,67.6,3.652
PVM,Lectura 73,5,"Acá en realidad había un donativo de la empresa Redondo, lo puse en conocimiento del consejo, todos sabemos que toda donación debe pasar por sesión antes.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s005.wav,2020-06-04_09_30_02,67.6,79.42,11.82
PVM,Lectura 73,6,"Anterior a eso, el regidor Juan Carlos Alvarado le preguntó al alcalde si esto (los pollos) era una donación y el alcalde lo negó, pero documentos demuestran lo contrario”, sostuvo la regidora.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s006.wav,2020-06-04_09_30_02,79.42,94.252,14.832
PVM,Lectura 73,7,"“En la página de la Municipalidad del Callao (está la publicación de ventas de pollo), pero parecen que lo han borrado todo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s007.wav,2020-06-04_09_30_02,94.252,103.922,9.67
PVM,Lectura 73,8,"Hoy hemos tenido una sesión extraordinaria, pero ha sido lamentable la actitud del alcalde, porque dice que hay un grupo que quiere desprestigiar su gestión.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s008.wav,2020-06-04_09_30_02,103.922,114.204,10.281
PVM,Lectura 73,9,"Yo cumplo mi rol de fiscalizador, yo tengo que informar al consejo y también a todos los vecinos...",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s009.wav,2020-06-04_09_30_02,114.204,121.184,6.98
PVM,Lectura 73,10,"Tenemos documentación de la empresa Redondo, tenemos fotos del vehículo de la Municipalidad del Callao que recogía los pollos y la carta dirigida al alcalde que esto era un donativo”, agregó.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s010.wav,2020-06-04_09_30_02,121.184,133.656,12.473
PVM,Lectura 73,11,"Por último, Cristina López comentó que tras la denuncia ha recibido diversas amenazas.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s011.wav,2020-06-04_09_30_02,133.656,139.29,5.634
PVM,Lectura 73,12,"“He recibido amenazas, me han llamado a los teléfonos de mi domicilio diciendo que son del penal Sarita Colonia”, concluyó.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-04_09_30_02_s012.wav,2020-06-04_09_30_02,139.29,148.198,8.908
PVM,Lectura 86,0,"Coronavirus en Perú: 76.228 pacientes se recuperaron y fueron dados de alta, informó Martín Vizcarra",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s000.wav,2020-06-05_04_57_14,0.99,10.91,9.92
PVM,Lectura 86,1,"El presidente Martín Vizcarra también detalló que la cifra de recuperados es el 42% del número de contagiados por coronavirus, que a la fecha subió a 183.198 en el país.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s001.wav,2020-06-05_04_57_14,10.91,26.16,15.25
PVM,Lectura 86,2,"El presidente Martín Vizcarra, en el día 81 del estado de emergencia, informó que un total de 76.228 pacientes que dieron positivo al nuevo coronavirus fueron dados de alta tras haber cumplido su período de aislamiento domiciliario.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s002.wav,2020-06-05_04_57_14,26.16,45.62,19.46
PVM,Lectura 86,3,"El presidente Martín Vizcarra también detalló que la cifra de recuperados es el 42% del número de contagiados por coronavirus, que a la fecha subió a 183.198 en el país.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s003.wav,2020-06-05_04_57_14,45.62,61.374,15.754
PVM,Lectura 86,4,El Poder Ejecutivo dispuso la extensión del estado de emergencia nacional hasta el día martes 30 de junio.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s004.wav,2020-06-05_04_57_14,61.374,69.6,8.226
PVM,Lectura 86,5,Este rige en el país desde el pasado 16 de marzo.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s005.wav,2020-06-05_04_57_14,69.6,73.776,4.176
PVM,Lectura 86,6,La medida implica el aislamiento y la inmovilización obligatoria a fin de prevenir la propagación del coronavirus.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s006.wav,2020-06-05_04_57_14,73.776,83.42,9.644
PVM,Lectura 86,7,"Desde el 25 de mayo, la inmovilización social obligatoria (toque de queda) va desde las 9 p.m. hasta las 4 a.m. en casi todo el país, a excepción de las regiones Tumbes, Lambayeque, La Libertad, Loreto, Ucayali, Ica, Piura y tres provincias de Áncash (Santa, Casma y Huarmey) donde será de 6 p.m. a 4 a.m. En su pronunciamiento, Vizcarra sostuvo que esta enfermedad toma entre 6 u 8 meses para derrotarlo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s007.wav,2020-06-05_04_57_14,83.42,120.229,36.809
PVM,Lectura 86,8,"Por ello, pidió compromiso de la ciudadanía en respetar las medidas de bioseguridad, a fin de evitar más contagios y muertes por el coronavirus.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s008.wav,2020-06-05_04_57_14,120.229,129.92,9.691
PVM,Lectura 86,9,"Vizcarra remarcó que su gobierno no está exento de errores en medio del estado de emergencia por el coronavirus, pero que tiene el “suficiente nivel de autocrítica” para reconocerlos y corregirlos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s009.wav,2020-06-05_04_57_14,129.92,143.64,13.72
PVM,Lectura 86,10,“Como Ejecutivo ratificamos también la voluntad y un compromiso de mejora permanente.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PVM_2020-06-05_04_57_14_s010.wav,2020-06-05_04_57_14,143.64,150.514,6.874
